Cavity #132      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5542e9 	75311.    	9527.6 	1   	0.                
   lr(2) =       	3.0768e9 	3935.7    	180010.	1   	0.                
   lr(3) =       	1.7378e9 	46620.    	1820.5 	1   	0.                
   lr(4) =       	1.7028e9 	50765.    	1611.3 	1   	0.                
   lr(5) =       	1.8696e9 	36753.    	1549.5 	1   	0.                
   lr(6) =       	1.8705e9 	35106.    	1072.5 	1   	0.                
   lr(7) =       	1.8561e9 	25068.    	1430.4 	1   	0.                
   lr(8) =       	1.8714e9 	39434.    	665.19 	1   	0.                
   lr(9) =       	1.8805e9 	7642.     	1609.5 	1   	0.                
   lr(10) =      	1.7888e9 	9639.9    	935.53 	1   	0.                
/                
