Cavity #152      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5498e9 	76694.            	9786.1 	1   	0.                
   lr(2) =       	8.8413e9 	2835.1            	318150.	1   	0.                
   lr(3) =       	3.0715e9 	3951.2000000000003	63382. 	1   	0.                
   lr(4) =       	1.7325e9 	45590.            	1905.5 	1   	0.                
   lr(5) =       	1.6997e9 	47852.            	1482.1 	1   	0.                
   lr(6) =       	1.8693e9 	38768.            	1316.1 	1   	0.                
   lr(7) =       	1.8545e9 	25968.            	1300.7 	1   	0.                
   lr(8) =       	1.8702e9 	41647.99999999999 	816.96 	1   	0.                
   lr(9) =       	1.8715e9 	38147.            	620.03 	1   	0.                
   lr(10) =      	1.7892e9 	10065.            	923.92 	1   	0.                
/                
