Cavity #213      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0761e9 	3515.            	177750.	1   	0.                
   lr(2) =       	2.5534e9 	68599.           	5359.6 	1   	0.                
   lr(3) =       	1.704e9  	50652.           	1682.8 	1   	0.                
   lr(4) =       	1.7369e9 	45214.99999999999	1725.3 	1   	0.                
   lr(5) =       	1.8714e9 	39262.           	1283.8 	1   	0.                
   lr(6) =       	1.8725e9 	40367.           	1076.9 	1   	0.                
   lr(7) =       	1.8558e9 	27399.           	1501.6 	1   	0.                
   lr(8) =       	2.5424e9 	16979.           	2755.1 	1   	0.                
   lr(9) =       	1.8734e9 	38624.           	832.61 	1   	0.                
   lr(10) =      	1.6751e9 	11104.           	771.39 	1   	0.                
/                
