Cavity #267      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5541e9 	71846.            	13535.	1   	0.                
   lr(2) =       	3.0761e9 	3698.5            	61694.	1   	0.                
   lr(3) =       	1.7355e9 	45852.00000000001 	1882.9	1   	0.                
   lr(4) =       	1.7029e9 	49663.00000000001 	1550.8	1   	0.                
   lr(5) =       	1.8689e9 	39157.            	1514.5	1   	0.                
   lr(6) =       	1.8558e9 	25292.            	1292.4	1   	0.                
   lr(7) =       	1.8699e9 	43061.99999999999 	748.61	1   	0.                
   lr(8) =       	4.6763e9 	9826.6            	6881.8	1   	0.                
   lr(9) =       	1.8709e9 	38623.            	580.75	1   	0.                
   lr(10) =      	1.6767e9 	10694.999999999998	737.43	1   	0.                
/                
