Cavity #80       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0791e9 	3133.9    	343110.	1   	0.                
   lr(2) =       	3.0722e9 	1970.8    	319200.	1   	0.                
   lr(3) =       	2.5553e9 	57610.    	3052.1 	1   	0.                
   lr(4) =       	1.7039e9 	53753.    	1814.4 	1   	0.                
   lr(5) =       	1.7408e9 	43231.    	1789.  	1   	0.                
   lr(6) =       	1.8713e9 	37114.    	1596.3 	1   	0.                
   lr(7) =       	1.8568e9 	26948.    	1763.  	1   	0.                
   lr(8) =       	1.872e9  	38830.    	1157.7 	1   	0.                
   lr(9) =       	2.5452e9 	26116.    	2216.  	1   	0.                
   lr(10) =      	1.8729e9 	37489.    	935.51 	1   	0.                
/                
