Cavity #147      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0632e9 	380.11           	1.6916e8	1   	0.                
   lr(2) =       	2.5551e9 	79081.           	6502.7  	1   	0.                
   lr(3) =       	5.6112e9 	5406.7           	82301.  	1   	0.                
   lr(4) =       	1.7061e9 	52699.99999999999	1792.6  	1   	0.                
   lr(5) =       	1.7401e9 	44511.           	1911.9  	1   	0.                
   lr(6) =       	1.8708e9 	38238.           	1423.3  	1   	0.                
   lr(7) =       	1.8585e9 	25618.           	1572.6  	1   	0.                
   lr(8) =       	1.8721e9 	39452.           	938.57  	1   	0.                
   lr(9) =       	1.8727e9 	36543.           	747.83  	1   	0.                
   lr(10) =      	1.791e9  	11992.           	884.82  	1   	0.                
/                
