Cavity #318      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0668e9 	219.88           	1.6533e7	1   	0.                
   lr(2) =       	2.557e9  	72164.           	5317.2  	1   	0.                
   lr(3) =       	1.739e9  	50820.99999999999	2007.4  	1   	0.                
   lr(4) =       	1.7016e9 	48876.           	1620.9  	1   	0.                
   lr(5) =       	1.8709e9 	36629.           	1203.4  	1   	0.                
   lr(6) =       	1.872e9  	36015.           	1035.8  	1   	0.                
   lr(7) =       	1.8585e9 	25090.           	1288.8  	1   	0.                
   lr(8) =       	2.5484e9 	9804.6           	3907.   	1   	0.                
   lr(9) =       	1.8731e9 	40062.           	667.    	1   	0.                
   lr(10) =      	4.6797e9 	10219.           	6462.2  	1   	0.                
/                
