Cavity #35       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0715e9 	1303.6000000000001	725540.	1   	0.                
   lr(2) =       	2.5531e9 	81291.            	5897.2 	1   	0.                
   lr(3) =       	5.6121e9 	5166.2            	78277. 	1   	0.                
   lr(4) =       	3.0779e9 	4015.6            	52619. 	1   	0.                
   lr(5) =       	1.7063e9 	50640.            	1649.5 	1   	0.                
   lr(6) =       	1.7393e9 	44892.            	1760.  	1   	0.                
   lr(7) =       	1.8713e9 	39082.            	1747.9 	1   	0.                
   lr(8) =       	1.8568e9 	26038.            	1637.4 	1   	0.                
   lr(9) =       	1.8721e9 	42962.99999999999 	904.67 	1   	0.                
   lr(10) =      	1.873e9  	40481.            	718.38 	1   	0.                
/                
