Cavity #137      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.6313e9 	2235.4    	348540.	1   	0.                
   lr(2) =       	2.5576e9 	64283.    	3918.4 	1   	0.                
   lr(3) =       	1.7391e9 	43572.    	1989.9 	1   	0.                
   lr(4) =       	1.7057e9 	52225.    	1612.8 	1   	0.                
   lr(5) =       	1.8709e9 	37024.    	1954.5 	1   	0.                
   lr(6) =       	1.8569e9 	27119.    	1860.5 	1   	0.                
   lr(7) =       	1.8717e9 	40714.    	888.62 	1   	0.                
   lr(8) =       	2.5467e9 	15377.    	3025.1 	1   	0.                
   lr(9) =       	1.8724e9 	37980.    	703.8  	1   	0.                
   lr(10) =      	1.7908e9 	11802.    	932.37 	1   	0.                
/                
