Cavity #112      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5569e9 	74183.            	7358.4	1   	0.                
   lr(2) =       	1.7399e9 	45702.            	1840.3	1   	0.                
   lr(3) =       	1.7064e9 	51234.            	1591.9	1   	0.                
   lr(4) =       	3.0774e9 	3896.2999999999997	34479.	1   	0.                
   lr(5) =       	5.6163e9 	5227.1            	44200.	1   	0.                
   lr(6) =       	1.8702e9 	39561.            	1816.7	1   	0.                
   lr(7) =       	1.8574e9 	24632.            	1664.6	1   	0.                
   lr(8) =       	1.871e9  	44296.            	677.48	1   	0.                
   lr(9) =       	1.8718e9 	40920.            	552.64	1   	0.                
   lr(10) =      	1.7912e9 	10125.            	1013.5	1   	0.                
/                
