Cavity #129      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5566e9 	62566.            	5912.6	1   	0.                
   lr(2) =       	3.0752e9 	3488.1            	58517.	1   	0.                
   lr(3) =       	1.702e9  	51296.            	1645.9	1   	0.                
   lr(4) =       	1.7359e9 	43712.            	1944.7	1   	0.                
   lr(5) =       	2.5419e9 	18844.            	4006.6	1   	0.                
   lr(6) =       	1.8696e9 	38898.            	1401.5	1   	0.                
   lr(7) =       	1.8554e9 	26321.            	1537. 	1   	0.                
   lr(8) =       	1.8709e9 	40409.            	873.4 	1   	0.                
   lr(9) =       	4.6728e9 	10173.000000000002	7493.3	1   	0.                
   lr(10) =      	1.8716e9 	36581.            	665.15	1   	0.                
/                
