Cavity #59       
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5516e9 	75650.    	4371.2 	1   	0.                
   lr(2) =       	5.596e9  	2026.2    	195810.	1   	0.                
   lr(3) =       	1.7042e9 	51641.    	1731.3 	1   	0.                
   lr(4) =       	1.7371e9 	43057.    	1819.6 	1   	0.                
   lr(5) =       	1.8712e9 	37607.    	1605.1 	1   	0.                
   lr(6) =       	1.855e9  	27837.    	1811.6 	1   	0.                
   lr(7) =       	1.8721e9 	39784.    	957.58 	1   	0.                
   lr(8) =       	1.8729e9 	39100.    	764.32 	1   	0.                
   lr(9) =       	2.5446e9 	8902.2    	2446.6 	1   	0.                
   lr(10) =      	1.7892e9 	11088.    	932.89 	1   	0.                
/                
