Cavity #212      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0747e9 	3989.1           	222830.	1   	0.                
   lr(2) =       	8.8412e9 	7070.2           	336580.	1   	0.                
   lr(3) =       	2.5523e9 	75406.           	7563.5 	1   	0.                
   lr(4) =       	8.8411e9 	7678.2           	103570.	1   	0.                
   lr(5) =       	1.7027e9 	51756.           	1793.4 	1   	0.                
   lr(6) =       	1.7381e9 	45361.           	1927.9 	1   	0.                
   lr(7) =       	1.8701e9 	37884.           	1368.8 	1   	0.                
   lr(8) =       	1.8558e9 	25186.           	1434.5 	1   	0.                
   lr(9) =       	1.871e9  	41569.           	760.54 	1   	0.                
   lr(10) =      	1.8721e9 	40345.00000000001	669.75 	1   	0.                
/                
