Cavity #96       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0617e9 	264.46            	6.7717e7	1   	0.                
   lr(2) =       	2.5495e9 	80138.            	6424.4  	1   	0.                
   lr(3) =       	3.073e9  	3873.5000000000005	40420.  	1   	0.                
   lr(4) =       	1.738e9  	44522.00000000001 	1811.3  	1   	0.                
   lr(5) =       	1.7019e9 	50234.            	1492.4  	1   	0.                
   lr(6) =       	1.8704e9 	40023.            	1683.4  	1   	0.                
   lr(7) =       	1.8562e9 	25581.999999999996	1729.3  	1   	0.                
   lr(8) =       	1.8713e9 	44382.            	732.16  	1   	0.                
   lr(9) =       	1.8722e9 	39507.            	525.91  	1   	0.                
   lr(10) =      	2.5481e9 	20467.            	606.91  	1   	0.                
/                
