Cavity #235      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0726e9 	3842.8    	182260.	1   	0.                
   lr(2) =       	2.5482e9 	75929.    	6850.7 	1   	0.                
   lr(3) =       	1.7002e9 	51014.    	1689.4 	1   	0.                
   lr(4) =       	1.7369e9 	44492.    	1859.5 	1   	0.                
   lr(5) =       	1.8698e9 	40776.    	1126.9 	1   	0.                
   lr(6) =       	1.8712e9 	42850.    	791.72 	1   	0.                
   lr(7) =       	1.8556e9 	25137.    	1260.7 	1   	0.                
   lr(8) =       	4.675e9  	12855.    	5139.4 	1   	0.                
   lr(9) =       	1.8722e9 	39877.    	629.77 	1   	0.                
   lr(10) =      	2.5396e9 	10456.    	2728.4 	1   	0.                
/                
