Cavity #139      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0698e9 	742.2900000000001	2.0479e6	1   	0.                
   lr(2) =       	2.5558e9 	69586.           	9695.   	1   	0.                
   lr(3) =       	3.0774e9 	3785.1           	45997.  	1   	0.                
   lr(4) =       	1.7384e9 	47310.           	1969.7  	1   	0.                
   lr(5) =       	1.703e9  	51262.           	1702.6  	1   	0.                
   lr(6) =       	1.8703e9 	38044.           	1393.   	1   	0.                
   lr(7) =       	1.8713e9 	39652.           	1009.3  	1   	0.                
   lr(8) =       	1.8573e9 	25111.           	1358.   	1   	0.                
   lr(9) =       	1.8722e9 	36271.           	764.37  	1   	0.                
   lr(10) =      	2.5441e9 	11891.           	3120.9  	1   	0.                
/                
