Cavity #202      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0597e9 	507.44            	5.226e7 	1   	0.                
   lr(2) =       	3.0597e9 	511.87000000000006	1.0163e7	1   	0.                
   lr(3) =       	3.076e9  	3977.2999999999997	272760. 	1   	0.                
   lr(4) =       	2.5536e9 	59633.            	5847.8  	1   	0.                
   lr(5) =       	1.7368e9 	43708.            	1954.2  	1   	0.                
   lr(6) =       	1.7006e9 	50780.            	1483.8  	1   	0.                
   lr(7) =       	1.8681e9 	39065.            	1701.7  	1   	0.                
   lr(8) =       	2.54e9   	21902.            	3092.9  	1   	0.                
   lr(9) =       	1.8563e9 	22725.            	1494.4  	1   	0.                
   lr(10) =      	1.869e9  	43540.            	636.18  	1   	0.                
/                
