Cavity #25       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5483e9 	80709.            	8098.9 	1   	0.                
   lr(2) =       	3.0739e9 	4138.6            	126030.	1   	0.                
   lr(3) =       	1.7048e9 	51452.            	1657.5 	1   	0.                
   lr(4) =       	1.7374e9 	40895.            	1721.2 	1   	0.                
   lr(5) =       	1.8694e9 	41525.99999999999 	1518.5 	1   	0.                
   lr(6) =       	1.855e9  	25402.999999999996	1406.5 	1   	0.                
   lr(7) =       	1.8705e9 	45254.            	766.32 	1   	0.                
   lr(8) =       	1.8714e9 	41438.            	580.62 	1   	0.                
   lr(9) =       	1.8808e9 	8718.3            	1584.9 	1   	0.                
   lr(10) =      	1.6765e9 	12748.            	812.   	1   	0.                
/                
