Cavity #319      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5598e9 	69637.           	23052. 	1   	0.                
   lr(2) =       	5.6293e9 	2843.8           	140140.	1   	0.                
   lr(3) =       	1.7386e9 	49305.           	1862.6 	1   	0.                
   lr(4) =       	3.0791e9 	2408.1           	58774. 	1   	0.                
   lr(5) =       	1.7063e9 	48923.           	1589.  	1   	0.                
   lr(6) =       	1.8719e9 	37625.           	1729.1 	1   	0.                
   lr(7) =       	1.8726e9 	37141.           	1303.  	1   	0.                
   lr(8) =       	1.8559e9 	27197.           	1502.9 	1   	0.                
   lr(9) =       	1.8735e9 	41106.99999999999	723.87 	1   	0.                
   lr(10) =      	2.5313e9 	10346.           	1717.5 	1   	0.                
/                
