Cavity #149      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5541e9 	75257.            	10592. 	1   	0.                
   lr(2) =       	3.0757e9 	3718.7999999999997	233040.	1   	0.                
   lr(3) =       	1.7374e9 	46435.00000000001 	1926.6 	1   	0.                
   lr(4) =       	1.7033e9 	49608.            	1490.4 	1   	0.                
   lr(5) =       	1.871e9  	36304.            	1536.5 	1   	0.                
   lr(6) =       	1.8555e9 	27519.999999999996	1636.5 	1   	0.                
   lr(7) =       	1.8715e9 	40317.            	827.02 	1   	0.                
   lr(8) =       	1.8728e9 	38621.            	657.75 	1   	0.                
   lr(9) =       	1.7903e9 	9706.6            	986.65 	1   	0.                
   lr(10) =      	1.6783e9 	9755.8            	596.68 	1   	0.                
/                
