Cavity #15       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5539e9 	70655.            	12160. 	1   	0.                
   lr(2) =       	3.077e9  	3747.2            	100910.	1   	0.                
   lr(3) =       	1.7043e9 	50942.99999999999 	1608.3 	1   	0.                
   lr(4) =       	1.7366e9 	44239.            	1819.1 	1   	0.                
   lr(5) =       	1.8705e9 	37769.            	1720.6 	1   	0.                
   lr(6) =       	1.8712e9 	36423.            	1203.3 	1   	0.                
   lr(7) =       	1.8551e9 	27543.000000000004	1539.3 	1   	0.                
   lr(8) =       	1.8721e9 	39829.            	737.41 	1   	0.                
   lr(9) =       	4.6774e9 	10920.            	5776.1 	1   	0.                
   lr(10) =      	1.6768e9 	11285.            	713.5  	1   	0.                
/                
