Cavity #196      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5566e9 	72105.    	13252. 	1   	0.                
   lr(2) =       	3.0774e9 	3639.5    	257800.	1   	0.                
   lr(3) =       	1.7045e9 	50774.    	1792.1 	1   	0.                
   lr(4) =       	1.7368e9 	46075.    	1829.2 	1   	0.                
   lr(5) =       	1.8694e9 	37272.    	1302.8 	1   	0.                
   lr(6) =       	1.8703e9 	39994.    	898.62 	1   	0.                
   lr(7) =       	1.8713e9 	39178.    	819.75 	1   	0.                
   lr(8) =       	1.8557e9 	24768.    	1216.3 	1   	0.                
   lr(9) =       	2.544e9  	7914.7    	3076.1 	1   	0.                
   lr(10) =      	1.6751e9 	10275.    	962.53 	1   	0.                
/                
