Cavity #255      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0721e9 	1293.3           	4.896e7	1   	0.                
   lr(2) =       	1.7046e9 	52573.99999999999	1900.7 	1   	0.                
   lr(3) =       	2.5573e9 	58154.           	2503.6 	1   	0.                
   lr(4) =       	3.0791e9 	3952.6           	39391. 	1   	0.                
   lr(5) =       	1.7385e9 	44535.           	1797.4 	1   	0.                
   lr(6) =       	2.5479e9 	20491.           	4215.4 	1   	0.                
   lr(7) =       	1.8707e9 	35733.           	1488.7 	1   	0.                
   lr(8) =       	1.8715e9 	35711.           	1274.5 	1   	0.                
   lr(9) =       	1.8558e9 	28159.           	1398.3 	1   	0.                
   lr(10) =      	1.8724e9 	37710.           	1022.  	1   	0.                
/                
