Cavity #23       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0662e9 	148.24            	2.3817e7	1   	0.                
   lr(2) =       	3.0799e9 	3703.6000000000004	287560. 	1   	0.                
   lr(3) =       	2.5561e9 	78028.            	6940.4  	1   	0.                
   lr(4) =       	1.7073e9 	52804.            	1864.6  	1   	0.                
   lr(5) =       	1.74e9   	44791.99999999999 	1717.3  	1   	0.                
   lr(6) =       	1.8709e9 	35543.            	1571.2  	1   	0.                
   lr(7) =       	1.8717e9 	36585.            	1428.8  	1   	0.                
   lr(8) =       	1.8564e9 	25566.            	1543.5  	1   	0.                
   lr(9) =       	1.8725e9 	40481.            	786.45  	1   	0.                
   lr(10) =      	1.677e9  	10703.            	722.7   	1   	0.                
/                
