Cavity #273      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0743e9 	3622.6000000000004	144770.	1   	0.                
   lr(2) =       	2.5528e9 	63788.            	5335.3 	1   	0.                
   lr(3) =       	1.7031e9 	50537.            	1625.1 	1   	0.                
   lr(4) =       	1.7354e9 	41790.            	1711.8 	1   	0.                
   lr(5) =       	1.8693e9 	39810.            	1451.7 	1   	0.                
   lr(6) =       	2.5395e9 	19272.            	2980.5 	1   	0.                
   lr(7) =       	1.8702e9 	42365.00000000001 	966.05 	1   	0.                
   lr(8) =       	1.8555e9 	24679.000000000004	1464.6 	1   	0.                
   lr(9) =       	1.8712e9 	37765.            	654.04 	1   	0.                
   lr(10) =      	1.6747e9 	12077.            	777.12 	1   	0.                
/                
