Cavity #316      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0664e9 	175.91            	2.204e7	1   	0.                
   lr(2) =       	3.0801e9 	3719.             	272730.	1   	0.                
   lr(3) =       	2.5547e9 	76695.            	6588.7 	1   	0.                
   lr(4) =       	1.7064e9 	53696.            	1916.1 	1   	0.                
   lr(5) =       	1.7397e9 	43985.            	1698.1 	1   	0.                
   lr(6) =       	1.8705e9 	36110.            	1518.9 	1   	0.                
   lr(7) =       	1.8712e9 	38416.            	1101.7 	1   	0.                
   lr(8) =       	1.8565e9 	26312.000000000004	1495.5 	1   	0.                
   lr(9) =       	1.8721e9 	37509.            	964.72 	1   	0.                
   lr(10) =      	1.6757e9 	11706.            	931.64 	1   	0.                
/                
