Cavity #295      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.556e9  	72340.            	4376.5	1   	0.                
   lr(2) =       	1.705e9  	52172.            	1849.6	1   	0.                
   lr(3) =       	3.0784e9 	3618.9            	45543.	1   	0.                
   lr(4) =       	1.7373e9 	44640.00000000001 	1776.3	1   	0.                
   lr(5) =       	1.8704e9 	36179.            	1378.4	1   	0.                
   lr(6) =       	1.8711e9 	36718.            	1228.9	1   	0.                
   lr(7) =       	1.872e9  	37955.            	1046.5	1   	0.                
   lr(8) =       	1.8563e9 	26974.999999999996	1452.9	1   	0.                
   lr(9) =       	2.5483e9 	9501.1            	2418.6	1   	0.                
   lr(10) =      	1.6749e9 	11181.000000000002	968.62	1   	0.                
/                
