Cavity #75       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0718e9 	3984.2            	139830.	1   	0.                
   lr(2) =       	2.5494e9 	70725.            	6066.8 	1   	0.                
   lr(3) =       	3.0662e9 	1556.8999999999999	194170.	1   	0.                
   lr(4) =       	1.7022e9 	51089.            	1525.6 	1   	0.                
   lr(5) =       	1.7365e9 	41551.            	1792.6 	1   	0.                
   lr(6) =       	1.8692e9 	41394.            	1571.7 	1   	0.                
   lr(7) =       	1.8703e9 	44713.            	878.4  	1   	0.                
   lr(8) =       	1.8544e9 	26258.            	1474.4 	1   	0.                
   lr(9) =       	2.5378e9 	11962.            	3282.4 	1   	0.                
   lr(10) =      	1.8711e9 	36343.            	507.75 	1   	0.                
/                
