Cavity #246      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0608e9 	294.02000000000004	3.9346e7	1   	0.                
   lr(2) =       	2.5528e9 	69660.            	7819.3  	1   	0.                
   lr(3) =       	3.0749e9 	3868.7            	47431.  	1   	0.                
   lr(4) =       	1.7033e9 	51875.            	1744.5  	1   	0.                
   lr(5) =       	1.7379e9 	43951.            	1677.1  	1   	0.                
   lr(6) =       	1.8704e9 	39336.            	1416.4  	1   	0.                
   lr(7) =       	1.8553e9 	26584.            	1458.6  	1   	0.                
   lr(8) =       	1.8714e9 	41660.00000000001 	927.15  	1   	0.                
   lr(9) =       	1.8723e9 	40179.            	747.15  	1   	0.                
   lr(10) =      	2.5416e9 	14379.            	2286.4  	1   	0.                
/                
