Cavity #114      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0654e9 	194.98000000000002	1.1402e7	1   	0.                
   lr(2) =       	2.5583e9 	72948.            	5509.1  	1   	0.                
   lr(3) =       	1.7053e9 	52777.            	1892.   	1   	0.                
   lr(4) =       	1.7398e9 	46354.            	1832.3  	1   	0.                
   lr(5) =       	5.6172e9 	6000.2            	38089.  	1   	0.                
   lr(6) =       	1.8716e9 	36839.            	1467.4  	1   	0.                
   lr(7) =       	1.858e9  	26134.            	1836.9  	1   	0.                
   lr(8) =       	1.8725e9 	38375.            	1018.7  	1   	0.                
   lr(9) =       	1.8733e9 	37584.            	888.15  	1   	0.                
   lr(10) =      	1.7892e9 	11403.000000000002	888.34  	1   	0.                
/                
