Cavity #160      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5512e9 	79095.           	9997.9 	1   	0.                
   lr(2) =       	8.8356e9 	6891.6           	226820.	1   	0.                
   lr(3) =       	3.0744e9 	3922.8           	66901. 	1   	0.                
   lr(4) =       	1.704e9  	51210.00000000001	1679.8 	1   	0.                
   lr(5) =       	1.7371e9 	43383.           	1808.1 	1   	0.                
   lr(6) =       	1.8699e9 	38793.           	1641.8 	1   	0.                
   lr(7) =       	1.8552e9 	26059.           	1507.1 	1   	0.                
   lr(8) =       	1.8709e9 	42220.00000000001	773.33 	1   	0.                
   lr(9) =       	1.8717e9 	40156.           	644.82 	1   	0.                
   lr(10) =      	1.7904e9 	10087.           	940.83 	1   	0.                
/                
