Cavity #166      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5577e9 	76136.    	6913.6 	1   	0.                
   lr(2) =       	3.0734e9 	1266.     	344960.	1   	0.                
   lr(3) =       	3.0792e9 	3784.9    	81376. 	1   	0.                
   lr(4) =       	1.7068e9 	50685.    	1587.3 	1   	0.                
   lr(5) =       	1.7393e9 	46155.    	1751.5 	1   	0.                
   lr(6) =       	5.6248e9 	5799.     	31944. 	1   	0.                
   lr(7) =       	1.872e9  	35256.    	1625.6 	1   	0.                
   lr(8) =       	1.8729e9 	35927.    	1441.  	1   	0.                
   lr(9) =       	1.8563e9 	28422.    	1711.4 	1   	0.                
   lr(10) =      	1.8735e9 	39324.    	867.5  	1   	0.                
/                
