Cavity #203      
                 	Frequency	R/Q              	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0717e9 	1834.8           	333770.	1   	0.                
   lr(2) =       	3.0786e9 	3339.8           	170600.	1   	0.                
   lr(3) =       	2.556e9  	65147.00000000001	4837.6 	1   	0.                
   lr(4) =       	1.7071e9 	52975.           	1761.7 	1   	0.                
   lr(5) =       	1.7403e9 	42969.           	1726.1 	1   	0.                
   lr(6) =       	1.8716e9 	39218.           	1610.7 	1   	0.                
   lr(7) =       	1.8566e9 	26587.           	1797.3 	1   	0.                
   lr(8) =       	1.8726e9 	41833.           	1057.8 	1   	0.                
   lr(9) =       	2.5434e9 	17534.           	2887.3 	1   	0.                
   lr(10) =      	1.8734e9 	37823.           	735.82 	1   	0.                
/                
