Cavity #157      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5561e9 	70827.            	8340.7	1   	0.                
   lr(2) =       	3.0778e9 	3760.3999999999996	75013.	1   	0.                
   lr(3) =       	1.7041e9 	51590.99999999999 	1689.9	1   	0.                
   lr(4) =       	1.7387e9 	46123.            	1770.1	1   	0.                
   lr(5) =       	1.8705e9 	37611.            	1530. 	1   	0.                
   lr(6) =       	1.8568e9 	25272.            	1564.2	1   	0.                
   lr(7) =       	1.8713e9 	40228.            	971.94	1   	0.                
   lr(8) =       	1.8723e9 	37805.            	755.22	1   	0.                
   lr(9) =       	2.5455e9 	11777.            	2512.2	1   	0.                
   lr(10) =      	1.7894e9 	10397.            	897.19	1   	0.                
/                
