Cavity #170      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0651e9 	222.34           	1.9434e8	1   	0.                
   lr(2) =       	2.5528e9 	77201.           	9294.   	1   	0.                
   lr(3) =       	8.8441e9 	6805.6           	81615.  	1   	0.                
   lr(4) =       	1.7053e9 	51195.00000000001	1829.   	1   	0.                
   lr(5) =       	1.7397e9 	46211.           	1914.6  	1   	0.                
   lr(6) =       	8.8441e9 	6560.5           	59350.  	1   	0.                
   lr(7) =       	1.8724e9 	38173.           	1341.6  	1   	0.                
   lr(8) =       	1.8574e9 	27675.           	1591.1  	1   	0.                
   lr(9) =       	1.8734e9 	37338.           	988.38  	1   	0.                
   lr(10) =      	1.8745e9 	40362.           	671.88  	1   	0.                
/                
