Cavity #281      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5561e9 	74250.            	17061.  	1   	0.                
   lr(2) =       	3.0684e9 	158.4             	9.3244e6	1   	0.                
   lr(3) =       	1.7378e9 	50037.            	1866.   	1   	0.                
   lr(4) =       	3.0763e9 	3714.7000000000003	40144.  	1   	0.                
   lr(5) =       	1.7026e9 	48134.            	1523.7  	1   	0.                
   lr(6) =       	1.8703e9 	36876.            	1435.7  	1   	0.                
   lr(7) =       	1.8713e9 	36259.            	1136.2  	1   	0.                
   lr(8) =       	1.8563e9 	25459.            	1303.5  	1   	0.                
   lr(9) =       	1.8722e9 	40150.            	692.3   	1   	0.                
   lr(10) =      	1.8819e9 	7320.5            	1598.4  	1   	0.                
/                
