Cavity #127      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.071e9  	2081.8            	161490.	1   	0.                
   lr(2) =       	3.0788e9 	3316.7000000000003	54961. 	1   	0.                
   lr(3) =       	2.5537e9 	59041.            	2391.4 	1   	0.                
   lr(4) =       	1.7073e9 	53129.            	1720.  	1   	0.                
   lr(5) =       	1.741e9  	41768.            	1651.1 	1   	0.                
   lr(6) =       	1.872e9  	38017.            	1767.4 	1   	0.                
   lr(7) =       	1.8564e9 	28590.            	1895.8 	1   	0.                
   lr(8) =       	2.5448e9 	25768.            	2481.9 	1   	0.                
   lr(9) =       	1.8728e9 	40925.            	1075.7 	1   	0.                
   lr(10) =      	1.8736e9 	39364.            	811.43 	1   	0.                
/                
