Cavity #219      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0765e9 	3817.     	474740.	1   	0.                
   lr(2) =       	2.5533e9 	78836.    	7486.8 	1   	0.                
   lr(3) =       	1.7059e9 	52951.    	1805.5 	1   	0.                
   lr(4) =       	1.7386e9 	42147.    	1850.1 	1   	0.                
   lr(5) =       	1.8706e9 	38441.    	1728.6 	1   	0.                
   lr(6) =       	1.855e9  	27530.    	1614.6 	1   	0.                
   lr(7) =       	1.8714e9 	40927.    	1036.2 	1   	0.                
   lr(8) =       	1.8722e9 	37800.    	740.28 	1   	0.                
   lr(9) =       	1.6768e9 	11839.    	764.8  	1   	0.                
   lr(10) =      	1.7912e9 	10570.    	892.75 	1   	0.                
/                
