Cavity #151      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0686e9 	1744.4            	401700.	1   	0.                
   lr(2) =       	2.5496e9 	67930.            	5546.9 	1   	0.                
   lr(3) =       	1.7354e9 	41783.            	1984.6 	1   	0.                
   lr(4) =       	1.7008e9 	50523.            	1457.  	1   	0.                
   lr(5) =       	1.8704e9 	39950.            	1586.2 	1   	0.                
   lr(6) =       	1.8559e9 	27341.000000000004	1737.5 	1   	0.                
   lr(7) =       	2.5403e9 	19470.            	2936.  	1   	0.                
   lr(8) =       	1.8715e9 	42032.            	880.28 	1   	0.                
   lr(9) =       	1.8722e9 	34767.            	537.76 	1   	0.                
   lr(10) =      	1.7908e9 	11526.            	1035.7 	1   	0.                
/                
