Cavity #134      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.077e9  	4036.             	609950.	1   	0.                
   lr(2) =       	2.5548e9 	76868.            	8162.9 	1   	0.                
   lr(3) =       	1.7035e9 	50972.            	1630.3 	1   	0.                
   lr(4) =       	1.738e9  	45470.            	1745.9 	1   	0.                
   lr(5) =       	1.8692e9 	36644.            	1503.9 	1   	0.                
   lr(6) =       	1.8704e9 	35488.            	1097.8 	1   	0.                
   lr(7) =       	1.8556e9 	24761.000000000004	1508.  	1   	0.                
   lr(8) =       	1.871e9  	39389.            	744.73 	1   	0.                
   lr(9) =       	4.671e9  	10476.            	6683.6 	1   	0.                
   lr(10) =      	1.6768e9 	10809.            	798.28 	1   	0.                
/                
