Cavity #142      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0736e9 	712.2299999999999	2.7924e6	1   	0.                
   lr(2) =       	3.0763e9 	3495.1           	395440. 	1   	0.                
   lr(3) =       	2.5552e9 	75011.           	15000.  	1   	0.                
   lr(4) =       	1.7066e9 	51005.           	1675.5  	1   	0.                
   lr(5) =       	1.7385e9 	44363.           	1794.2  	1   	0.                
   lr(6) =       	1.8718e9 	37444.           	1537.3  	1   	0.                
   lr(7) =       	1.8553e9 	27613.           	1629.3  	1   	0.                
   lr(8) =       	1.8724e9 	40761.           	922.75  	1   	0.                
   lr(9) =       	4.6771e9 	10548.           	7249.3  	1   	0.                
   lr(10) =      	1.8736e9 	38681.           	691.92  	1   	0.                
/                
