Cavity #118      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5513e9 	77106.            	7344.  	1   	0.                
   lr(2) =       	8.8426e9 	6685.900000000001 	132000.	1   	0.                
   lr(3) =       	8.8426e9 	6309.599999999999 	137550.	1   	0.                
   lr(4) =       	8.8275e9 	5839.2            	131310.	1   	0.                
   lr(5) =       	1.704e9  	52242.            	1858.  	1   	0.                
   lr(6) =       	1.7386e9 	45035.            	1756.6 	1   	0.                
   lr(7) =       	1.8712e9 	39145.            	1260.3 	1   	0.                
   lr(8) =       	1.8724e9 	40868.            	952.02 	1   	0.                
   lr(9) =       	1.856e9  	27158.000000000004	1413.3 	1   	0.                
   lr(10) =      	1.8731e9 	40774.            	868.9  	1   	0.                
/                
