Cavity #191      
                 	Frequency	R/Q              	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)       	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.078e9  	3763.3           	3.1555e6	1   	0.                
   lr(2) =       	2.5537e9 	71378.           	4810.5  	1   	0.                
   lr(3) =       	8.8449e9 	6832.700000000001	169490. 	1   	0.                
   lr(4) =       	8.8449e9 	6614.5           	150390. 	1   	0.                
   lr(5) =       	1.7043e9 	52553.           	1727.5  	1   	0.                
   lr(6) =       	1.7391e9 	45152.           	1747.7  	1   	0.                
   lr(7) =       	1.8711e9 	38451.           	1572.3  	1   	0.                
   lr(8) =       	1.8562e9 	25797.           	1751.8  	1   	0.                
   lr(9) =       	1.872e9  	40671.           	1089.8  	1   	0.                
   lr(10) =      	1.8728e9 	38182.           	812.61  	1   	0.                
/                
