Cavity #34       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0783e9 	3980.7999999999997	318320.	1   	0.                
   lr(2) =       	2.5544e9 	77530.            	5059.4 	1   	0.                
   lr(3) =       	8.8344e9 	6014.1            	83901. 	1   	0.                
   lr(4) =       	1.7069e9 	52735.            	1619.3 	1   	0.                
   lr(5) =       	1.7409e9 	42452.            	1808.8 	1   	0.                
   lr(6) =       	1.8704e9 	38396.            	1923.3 	1   	0.                
   lr(7) =       	1.857e9  	25126.            	1834.2 	1   	0.                
   lr(8) =       	1.871e9  	42589.            	835.32 	1   	0.                
   lr(9) =       	1.872e9  	38715.            	610.31 	1   	0.                
   lr(10) =      	1.7916e9 	11366.            	951.06 	1   	0.                
/                
