Cavity #265      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0602e9 	130.17000000000002	7.4695e8	1   	0.                
   lr(2) =       	3.0602e9 	129.21            	1.0783e8	1   	0.                
   lr(3) =       	2.5484e9 	81353.00000000001 	4206.6  	1   	0.                
   lr(4) =       	1.7035e9 	51240.            	1617.1  	1   	0.                
   lr(5) =       	1.7373e9 	40237.            	1786.5  	1   	0.                
   lr(6) =       	1.87e9   	39731.            	1661.   	1   	0.                
   lr(7) =       	1.8554e9 	26575.000000000004	1713.9  	1   	0.                
   lr(8) =       	1.8707e9 	38034.            	1102.5  	1   	0.                
   lr(9) =       	1.8718e9 	42676.99999999999 	573.57  	1   	0.                
   lr(10) =      	2.5464e9 	26856.            	1161.8  	1   	0.                
/                
