Cavity #130      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0618e9 	352.36999999999995	1.4845e8	1   	0.                
   lr(2) =       	2.5535e9 	68765.            	6168.4  	1   	0.                
   lr(3) =       	3.0748e9 	3692.1            	44862.  	1   	0.                
   lr(4) =       	1.7041e9 	50758.            	1633.4  	1   	0.                
   lr(5) =       	1.7378e9 	43843.            	1761.8  	1   	0.                
   lr(6) =       	1.8712e9 	37488.            	1554.6  	1   	0.                
   lr(7) =       	1.8556e9 	27266.            	1778.5  	1   	0.                
   lr(8) =       	1.872e9  	36520.            	1195.   	1   	0.                
   lr(9) =       	2.5428e9 	16386.            	2325.9  	1   	0.                
   lr(10) =      	1.873e9  	40824.99999999999 	644.56  	1   	0.                
/                
