Cavity #167      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5561e9 	66786.            	7156.4 	1   	0.                
   lr(2) =       	3.0728e9 	1215.1000000000001	428640.	1   	0.                
   lr(3) =       	3.0789e9 	3083.7999999999997	117020.	1   	0.                
   lr(4) =       	1.7057e9 	50877.            	1627.5 	1   	0.                
   lr(5) =       	1.7371e9 	45260.99999999999 	1754.2 	1   	0.                
   lr(6) =       	1.8712e9 	37102.            	1693.7 	1   	0.                
   lr(7) =       	1.8554e9 	27325.            	1693.8 	1   	0.                
   lr(8) =       	1.8721e9 	40268.            	972.59 	1   	0.                
   lr(9) =       	1.8729e9 	37820.            	759.96 	1   	0.                
   lr(10) =      	2.5432e9 	10097.            	2612.8 	1   	0.                
/                
