Cavity #232      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.556e9  	65161.            	4011.6 	1   	0.                
   lr(2) =       	8.8467e9 	6592.200000000001 	125330.	1   	0.                
   lr(3) =       	1.7073e9 	52419.            	1824.  	1   	0.                
   lr(4) =       	3.0795e9 	3730.7000000000003	43446. 	1   	0.                
   lr(5) =       	1.7404e9 	45364.00000000001 	1687.3 	1   	0.                
   lr(6) =       	1.8712e9 	38560.            	1639.4 	1   	0.                
   lr(7) =       	1.8721e9 	40876.            	1166.6 	1   	0.                
   lr(8) =       	1.8727e9 	40111.            	1003.3 	1   	0.                
   lr(9) =       	1.8565e9 	26648.            	1467.8 	1   	0.                
   lr(10) =      	2.5452e9 	12958.            	3097.8 	1   	0.                
/                
