Cavity #293      
                 	Frequency	R/Q       	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0766e9 	4158.6    	238980.	1   	0.                
   lr(2) =       	2.5542e9 	77126.    	10569. 	1   	0.                
   lr(3) =       	1.7036e9 	52048.    	1677.7 	1   	0.                
   lr(4) =       	1.7397e9 	45557.    	1915.6 	1   	0.                
   lr(5) =       	1.8694e9 	38736.    	1505.6 	1   	0.                
   lr(6) =       	1.857e9  	24203.    	1392.2 	1   	0.                
   lr(7) =       	1.8704e9 	42812.    	701.07 	1   	0.                
   lr(8) =       	4.6784e9 	10349.    	6612.5 	1   	0.                
   lr(9) =       	1.8714e9 	39378.    	587.61 	1   	0.                
   lr(10) =      	1.6779e9 	10329.    	760.2  	1   	0.                
/                
