Cavity #240      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0655e9 	653.87            	3.2422e7	1   	0.                
   lr(2) =       	3.0767e9 	3387.8            	880580. 	1   	0.                
   lr(3) =       	3.0717e9 	1897.8999999999999	449600. 	1   	0.                
   lr(4) =       	2.5517e9 	80734.99999999999 	5052.7  	1   	0.                
   lr(5) =       	1.7041e9 	52821.            	1829.   	1   	0.                
   lr(6) =       	1.74e9   	43876.            	1788.3  	1   	0.                
   lr(7) =       	1.8711e9 	37687.            	1488.4  	1   	0.                
   lr(8) =       	1.8561e9 	27026.            	1625.7  	1   	0.                
   lr(9) =       	1.872e9  	40138.99999999999 	981.92  	1   	0.                
   lr(10) =      	1.8729e9 	38560.            	811.24  	1   	0.                
/                
