Cavity #44       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0625e9 	93.60300000000001 	4.356e8 	1   	0.                
   lr(2) =       	3.0658e9 	589.1600000000001 	5.4781e6	1   	0.                
   lr(3) =       	2.5503e9 	79789.            	6196.2  	1   	0.                
   lr(4) =       	3.0741e9 	3775.8999999999996	123590. 	1   	0.                
   lr(5) =       	1.7039e9 	51179.            	1655.7  	1   	0.                
   lr(6) =       	1.7382e9 	43278.            	1807.6  	1   	0.                
   lr(7) =       	1.8703e9 	39690.            	1412.4  	1   	0.                
   lr(8) =       	1.8565e9 	25122.            	1517.3  	1   	0.                
   lr(9) =       	1.8714e9 	43240.99999999999 	780.36  	1   	0.                
   lr(10) =      	1.8725e9 	36591.            	529.82  	1   	0.                
/                
