Cavity #106      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0654e9 	189.49            	6.6953e7	1   	0.                
   lr(2) =       	2.5543e9 	77387.            	6717.2  	1   	0.                
   lr(3) =       	3.0719e9 	893.2900000000001 	549660. 	1   	0.                
   lr(4) =       	1.7019e9 	50533.            	1740.   	1   	0.                
   lr(5) =       	1.7368e9 	48204.            	1838.   	1   	0.                
   lr(6) =       	3.0773e9 	3845.7999999999997	40460.  	1   	0.                
   lr(7) =       	1.8703e9 	36690.            	1272.9  	1   	0.                
   lr(8) =       	1.8714e9 	37471.            	1036.   	1   	0.                
   lr(9) =       	1.8722e9 	37353.            	964.01  	1   	0.                
   lr(10) =      	1.8564e9 	25085.            	1324.1  	1   	0.                
/                
