Cavity #326      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0731e9 	1470.2            	641300.	1   	0.                
   lr(2) =       	2.5533e9 	81751.            	8181.7 	1   	0.                
   lr(3) =       	8.8362e9 	4837.6            	231680.	1   	0.                
   lr(4) =       	3.0767e9 	3244.5            	61575. 	1   	0.                
   lr(5) =       	1.7053e9 	51518.            	1739.8 	1   	0.                
   lr(6) =       	1.7391e9 	45282.            	1772.5 	1   	0.                
   lr(7) =       	1.8725e9 	38744.            	1317.1 	1   	0.                
   lr(8) =       	1.8561e9 	29197.000000000004	1666.7 	1   	0.                
   lr(9) =       	1.8736e9 	40087.            	1077.4 	1   	0.                
   lr(10) =      	1.8745e9 	37318.            	765.06 	1   	0.                
/                
