Cavity #200      
                 	Frequency	R/Q               	Q     	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	      	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5527e9 	78105.            	4579.4	1   	0.                
   lr(2) =       	1.704e9  	51405.            	1567.7	1   	0.                
   lr(3) =       	1.7389e9 	45069.            	1802.2	1   	0.                
   lr(4) =       	8.8363e9 	8806.9            	37202.	1   	0.                
   lr(5) =       	1.8709e9 	40065.            	1706.2	1   	0.                
   lr(6) =       	8.8362e9 	9621.800000000001 	29762.	1   	0.                
   lr(7) =       	1.856e9  	26732.999999999996	1827.7	1   	0.                
   lr(8) =       	1.8715e9 	37927.            	1108.7	1   	0.                
   lr(9) =       	1.8726e9 	42024.            	624.39	1   	0.                
   lr(10) =      	1.79e9   	10149.            	997.61	1   	0.                
/                
