Cavity #228      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0668e9 	1782.5            	811090.	1   	0.                
   lr(2) =       	2.5476e9 	71838.            	3850.8 	1   	0.                
   lr(3) =       	3.0727e9 	3952.2000000000003	72244. 	1   	0.                
   lr(4) =       	8.8255e9 	7320.5            	96468. 	1   	0.                
   lr(5) =       	1.7027e9 	52347.            	1674.5 	1   	0.                
   lr(6) =       	1.738e9  	40480.            	1831.7 	1   	0.                
   lr(7) =       	1.8703e9 	41236.            	1591.6 	1   	0.                
   lr(8) =       	1.8714e9 	43772.            	1014.1 	1   	0.                
   lr(9) =       	1.8547e9 	27884.000000000004	1557.2 	1   	0.                
   lr(10) =      	1.872e9  	37580.            	619.07 	1   	0.                
/                
