Cavity #64       
                 	Frequency	R/Q       	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0648e9 	166.07    	1.0267e8	1   	0.                
   lr(2) =       	2.5557e9 	71936.    	4814.7  	1   	0.                
   lr(3) =       	8.8475e9 	4388.2    	247950. 	1   	0.                
   lr(4) =       	3.0785e9 	3721.7    	55060.  	1   	0.                
   lr(5) =       	1.7047e9 	51661.    	1598.4  	1   	0.                
   lr(6) =       	1.7399e9 	46695.    	1794.2  	1   	0.                
   lr(7) =       	1.8707e9 	37958.    	1769.6  	1   	0.                
   lr(8) =       	1.8573e9 	25780.    	1729.5  	1   	0.                
   lr(9) =       	1.8716e9 	40271.    	1050.8  	1   	0.                
   lr(10) =      	1.8723e9 	36578.    	762.16  	1   	0.                
/                
