Cavity #314      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5519e9 	78231.            	7459.2 	1   	0.                
   lr(2) =       	8.8399e9 	5688.9            	153040.	1   	0.                
   lr(3) =       	8.8399e9 	5672.5            	153090.	1   	0.                
   lr(4) =       	3.0747e9 	3663.2999999999997	47431. 	1   	0.                
   lr(5) =       	1.7019e9 	51123.            	1823.6 	1   	0.                
   lr(6) =       	1.7362e9 	45595.            	1784.5 	1   	0.                
   lr(7) =       	1.8699e9 	37554.            	1097.4 	1   	0.                
   lr(8) =       	1.8709e9 	37113.            	904.42 	1   	0.                
   lr(9) =       	1.8559e9 	25573.            	1278.5 	1   	0.                
   lr(10) =      	1.8722e9 	39427.            	732.2  	1   	0.                
/                
