Cavity #54       
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	2.5516e9 	79223.            	7318.7 	1   	0.                
   lr(2) =       	3.0754e9 	4048.2000000000003	146020.	1   	0.                
   lr(3) =       	5.6124e9 	3621.2            	122540.	1   	0.                
   lr(4) =       	1.7051e9 	50998.            	1683.1 	1   	0.                
   lr(5) =       	1.736e9  	42483.00000000001 	1755.6 	1   	0.                
   lr(6) =       	1.87e9   	39533.            	1535.7 	1   	0.                
   lr(7) =       	1.8709e9 	42297.            	996.93 	1   	0.                
   lr(8) =       	1.8547e9 	26770.999999999996	1408.4 	1   	0.                
   lr(9) =       	1.8718e9 	39828.            	760.78 	1   	0.                
   lr(10) =      	1.6755e9 	12474.            	844.8  	1   	0.                
/                
