Cavity #82       
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0649e9 	220.81            	1.6235e7	1   	0.                
   lr(2) =       	2.5549e9 	72526.            	11525.  	1   	0.                
   lr(3) =       	5.5974e9 	2932.6000000000004	114130. 	1   	0.                
   lr(4) =       	1.706e9  	50522.            	1684.4  	1   	0.                
   lr(5) =       	1.7385e9 	46354.            	1781.   	1   	0.                
   lr(6) =       	1.872e9  	39745.            	1583.6  	1   	0.                
   lr(7) =       	1.8727e9 	39351.            	1213.3  	1   	0.                
   lr(8) =       	1.8557e9 	27827.            	1596.9  	1   	0.                
   lr(9) =       	1.8737e9 	42493.99999999999 	761.5   	1   	0.                
   lr(10) =      	1.8815e9 	7684.9            	1500.1  	1   	0.                
/                
