Cavity #215      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0762e9 	3667.0000000000005	619420.	1   	0.                
   lr(2) =       	3.0661e9 	646.36            	2.227e6	1   	0.                
   lr(3) =       	3.0709e9 	1500.9            	365960.	1   	0.                
   lr(4) =       	2.5518e9 	73497.            	3555.2 	1   	0.                
   lr(5) =       	1.7024e9 	52951.            	1830.3 	1   	0.                
   lr(6) =       	1.7384e9 	43644.            	1900.1 	1   	0.                
   lr(7) =       	1.8707e9 	36355.            	1278.8 	1   	0.                
   lr(8) =       	1.8565e9 	25884.999999999996	1469.1 	1   	0.                
   lr(9) =       	1.8714e9 	37674.            	991.77 	1   	0.                
   lr(10) =      	1.8727e9 	36320.            	803.17 	1   	0.                
/                
