Cavity #180      
                 	Frequency	R/Q               	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0633e9 	168.65            	3.4034e7	1   	0.                
   lr(2) =       	8.8284e9 	6209.900000000001 	404200. 	1   	0.                
   lr(3) =       	2.5506e9 	78468.            	6017.9  	1   	0.                
   lr(4) =       	3.0742e9 	4093.1            	63153.  	1   	0.                
   lr(5) =       	1.7034e9 	50856.            	1590.8  	1   	0.                
   lr(6) =       	1.7374e9 	42756.            	1839.6  	1   	0.                
   lr(7) =       	1.8693e9 	40118.            	1498.1  	1   	0.                
   lr(8) =       	1.856e9  	25405.000000000004	1419.7  	1   	0.                
   lr(9) =       	1.8702e9 	37401.            	940.06  	1   	0.                
   lr(10) =      	1.8713e9 	42070.            	579.09  	1   	0.                
/                
