Cavity #181      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.0744e9 	4070.8            	265010.	1   	0.                
   lr(2) =       	2.5483e9 	79902.            	8095.4 	1   	0.                
   lr(3) =       	1.8692e9 	40338.            	2018.1 	1   	0.                
   lr(4) =       	1.7044e9 	50355.            	1411.2 	1   	0.                
   lr(5) =       	1.7374e9 	41069.00000000001 	1760.  	1   	0.                
   lr(6) =       	1.8553e9 	25708.000000000004	1706.6 	1   	0.                
   lr(7) =       	1.8698e9 	45468.            	724.12 	1   	0.                
   lr(8) =       	4.6747e9 	11566.            	6692.5 	1   	0.                
   lr(9) =       	1.8706e9 	37890.            	464.26 	1   	0.                
   lr(10) =      	1.6793e9 	13089.            	596.52 	1   	0.                
/                
