Cavity #272      
                 	Frequency	R/Q               	Q      	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)        	       	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	5.6007e9 	3610.             	382460.	1   	0.                
   lr(2) =       	3.0778e9 	3306.             	182970.	1   	0.                
   lr(3) =       	2.552e9  	63519.            	6550.6 	1   	0.                
   lr(4) =       	1.7039e9 	52816.            	1885.2 	1   	0.                
   lr(5) =       	1.7387e9 	43420.            	1687.8 	1   	0.                
   lr(6) =       	1.8707e9 	36925.            	1404.  	1   	0.                
   lr(7) =       	1.8715e9 	36482.            	1179.1 	1   	0.                
   lr(8) =       	2.5425e9 	22406.            	2576.3 	1   	0.                
   lr(9) =       	1.8564e9 	25341.999999999996	1594.3 	1   	0.                
   lr(10) =      	1.8725e9 	38870.            	930.4  	1   	0.                
/                
