Cavity #289      
                 	Frequency	R/Q       	Q       	mode	Polarization_Angle
                 	(Hz)     	Ohm/m^(2n)	        	    	(Radians/2pi)     
&long_range_modes
   lr(1) =       	3.067e9  	155.52    	3.3419e8	1   	0.                
   lr(2) =       	3.0678e9 	441.19    	2.6294e6	1   	0.                
   lr(3) =       	2.5568e9 	73958.    	12558.  	1   	0.                
   lr(4) =       	1.7385e9 	49688.    	1867.4  	1   	0.                
   lr(5) =       	1.704e9  	49184.    	1740.3  	1   	0.                
   lr(6) =       	3.0783e9 	3526.3    	33662.  	1   	0.                
   lr(7) =       	1.8724e9 	37131.    	1168.6  	1   	0.                
   lr(8) =       	1.8714e9 	36305.    	1178.3  	1   	0.                
   lr(9) =       	1.8573e9 	25549.    	1342.9  	1   	0.                
   lr(10) =      	1.8734e9 	40880.    	729.62  	1   	0.                
/                
